section,sample_id,taxon,date,label,rel_abund,level,temp[C]
TF,TF_06_22_22,Bacillariophyta,2021_06_22,23s,0.259763063035148,Phylum,
TF,TF_06_22_22,Chlorophyta,2021_06_22,23s,11.8953924333034,Phylum,
TF,TF_06_22_22,Cyanobacteria,2021_06_22,23s,45.2261436288332,Phylum,
TF,TF_06_22_22,Ochrophyta,2021_06_22,23s,0.943513153409971,Phylum,
TF,TF_06_22_22,Rhodophyta,2021_06_22,23s,0.0077464134105909,Phylum,
TF,TF_06_22_22,Unclassified,2021_06_22,23s,37.4678523843461,Phylum,
TF,TF_06_22_22,Unclassified Chromista,2021_06_22,23s,0.0051642756070606,Phylum,
TF,TF_06_22_22,Unclassified Plantae,2021_06_22,23s,4.19442464805462,Phylum,
TF,TF_06_09_22,Chlorophyta,2022_06_09,23s,15.7012071619541,Phylum,
TF,TF_06_09_22,Cyanobacteria,2022_06_09,23s,15.441950903346,Phylum,
TF,TF_06_09_22,Ochrophyta,2022_06_09,23s,0.664344162683302,Phylum,
TF,TF_06_09_22,Unclassified,2022_06_09,23s,56.1775905371466,Phylum,
TF,TF_06_09_22,Unclassified Chromista,2022_06_09,23s,0.0162035161630074,Phylum,
TF,TF_06_09_22,Unclassified Plantae,2022_06_09,23s,11.998703718707,Phylum,
TF,TF_05_25_22,Bacillariophyta,2022_05_25,23s,0.0178494260000376,Phylum,
TF,TF_05_25_22,Chlorophyta,2022_05_25,23s,25.6181538056855,Phylum,
TF,TF_05_25_22,Cyanobacteria,2022_05_25,23s,32.043947165699,Phylum,
TF,TF_05_25_22,Marchantiophyta,2022_05_25,23s,0.0065761043158033,Phylum,
TF,TF_05_25_22,Ochrophyta,2022_05_25,23s,0.922533491159837,Phylum,
TF,TF_05_25_22,Rhodophyta,2022_05_25,23s,0.0108035999473912,Phylum,
TF,TF_05_25_22,Unclassified,2022_05_25,23s,21.6574601206245,Phylum,
TF,TF_05_25_22,Unclassified Chromista,2022_05_25,23s,0.0042274956315878,Phylum,
TF,TF_05_25_22,Unclassified Plantae,2022_05_25,23s,19.7184487909363,Phylum,
